gender,race_ethnicity,first_gen,international_student,financial_aid_status,engagement_variance,sleep_schedule_drift,social_activity_decline,academic_trend,missed_class_streak,financial_stress_flag,help_seeking_flag,self_report_score,support_recommended
female,black,0,0,none,0.4172,0.2561,-0.0531,0.5795,2,0,0,40.7,0
male,white,1,0,both,0.4581,0.2848,-0.5669,-0.2952,1,1,0,59.07,1
female,white,0,0,pell_grant,0.2722,0.289,-0.1999,-0.218,3,1,0,68.47,0
female,white,0,0,loans_only,0.4142,0.3061,-0.0547,-0.1181,2,0,0,75.79,0
female,white,1,0,both,0.7228,0.244,0.0,-0.0746,4,1,0,63.86,1
male,white,0,0,loans_only,0.365,0.0807,-0.1205,-0.0902,1,0,0,78.08,0
female,hispanic_latino,1,0,loans_only,0.3154,0.4525,-0.1228,0.2842,0,0,0,69.8,0
female,white,1,0,none,0.3979,0.3646,0.0,-0.2019,3,0,0,69.75,1
female,white,1,0,pell_grant,0.6881,0.1119,0.0,-0.0397,6,1,0,56.94,1
female,hispanic_latino,1,0,pell_grant,0.6309,0.4252,-0.2071,0.0549,1,1,0,71.22,1
non_binary,white,1,0,loans_only,0.5662,0.2507,-0.4274,-0.3369,3,0,0,64.99,1
female,native_american,0,0,none,0.7214,0.0889,-0.3756,-0.7271,4,0,0,45.89,0
female,white,0,0,pell_grant,0.4792,0.1623,0.0,0.1825,0,0,0,68.15,0
non_binary,white,0,0,none,0.5405,0.4822,0.0,0.1599,0,0,0,70.53,0
female,white,0,0,none,0.5609,0.14,-0.0997,0.1306,2,0,0,55.42,0
female,multiracial,0,0,none,0.6375,0.6804,-0.0357,0.428,4,0,0,80.91,0
male,white,0,0,pell_grant,0.4911,0.2153,-0.547,-0.5138,1,1,0,50.52,1
male,hispanic_latino,0,0,loans_only,0.2644,0.5791,-0.0375,-0.4073,0,1,0,70.3,1
female,white,0,0,both,0.2849,0.1596,-0.266,-0.0044,3,1,0,64.25,0
male,multiracial,0,0,both,0.3802,0.1197,-0.0099,-0.1672,6,1,0,72.7,1
male,hispanic_latino,0,0,both,0.6148,0.4843,0.0,0.3066,2,0,1,62.76,0
male,white,0,0,none,0.4056,0.2389,0.0,0.5007,0,0,0,61.29,0
female,hispanic_latino,0,0,loans_only,0.1715,0.307,-0.274,-0.1095,1,0,0,96.6,1
male,black,0,0,loans_only,0.3612,0.213,0.0,0.0893,0,0,0,62.9,0
female,white,0,0,none,0.3769,0.422,-0.1299,-0.1114,2,1,0,78.15,1
male,white,0,0,none,0.433,0.3261,-0.1875,-0.0935,0,0,1,49.84,0
male,white,0,0,loans_only,0.4118,0.3126,-0.3852,0.1159,1,0,0,72.74,0
male,white,0,0,pell_grant,0.1792,0.5851,0.0,0.2743,5,1,0,54.71,0
male,hispanic_latino,0,1,both,0.3196,0.5673,0.0,-0.517,0,1,0,52.21,1
female,multiracial,0,0,none,0.2117,0.1637,-0.1987,0.3858,0,0,0,71.33,0
female,hispanic_latino,0,0,loans_only,0.3677,0.2687,-0.1527,-0.3555,0,0,0,79.97,0
male,white,0,0,pell_grant,0.3053,0.3484,-0.3083,0.2845,3,0,1,55.2,0
female,hispanic_latino,1,0,both,0.7193,0.1833,-0.0468,0.0341,5,1,1,71.22,0
male,white,1,0,both,0.5108,0.2803,-0.0447,-0.3157,3,0,0,67.94,0
male,hispanic_latino,0,0,both,0.407,0.4768,0.0,-0.0093,2,1,0,49.78,0
male,hispanic_latino,0,0,pell_grant,0.2896,0.3344,-0.2847,0.0121,0,0,0,69.78,0
female,hispanic_latino,0,0,pell_grant,0.2113,0.1953,-0.2128,-0.3323,4,1,0,39.04,1
male,prefer_not_to_say,0,0,pell_grant,0.3116,0.1908,0.0,0.1011,3,0,0,83.95,0
male,white,0,1,both,0.4219,0.1805,-0.2535,-0.0739,6,1,1,73.98,1
female,black,0,0,loans_only,0.5289,0.175,-0.1966,-0.4362,2,1,0,58.88,1
male,asian,1,0,none,0.1198,0.2943,-0.5028,-0.2941,1,0,0,67.37,0
female,white,0,0,loans_only,0.1565,0.2702,-0.4558,-0.1592,2,0,0,75.81,0
male,black,0,0,both,0.502,0.3621,0.0,-0.0096,1,0,0,60.02,0
female,white,0,0,pell_grant,0.304,0.4723,0.0,0.0459,3,0,0,64.87,0
male,hispanic_latino,0,0,pell_grant,0.3571,0.2529,-0.1662,-0.3787,2,1,0,51.28,0
female,white,0,0,loans_only,0.6039,0.343,-0.0611,-0.0346,1,0,0,46.26,0
female,white,0,0,none,0.2395,0.284,-0.2561,-0.0436,2,0,0,69.09,0
female,hispanic_latino,1,0,none,0.3858,0.2566,-0.5835,0.2581,1,0,0,63.31,0
female,white,0,0,none,0.2237,0.3964,-0.1238,0.1104,0,0,0,61.65,0
male,white,0,0,loans_only,0.2628,0.0796,-0.486,0.1906,4,0,0,55.87,0
male,hispanic_latino,1,0,loans_only,0.2976,0.2083,-0.2612,-0.2045,3,0,0,66.59,0
female,hispanic_latino,1,0,none,0.5489,0.1888,-0.3126,-0.3994,1,0,0,87.98,1
female,white,0,0,pell_grant,0.3501,0.2154,-0.0433,-0.1271,2,1,0,61.89,0
male,black,0,0,loans_only,0.2451,0.3424,-0.2308,0.1695,1,0,1,70.16,0
female,prefer_not_to_say,1,0,both,0.6409,0.2427,0.0,0.2408,4,0,0,93.75,0
female,white,0,0,pell_grant,0.1214,0.196,-0.6254,0.0435,2,1,0,51.51,0
female,prefer_not_to_say,0,0,none,0.4974,0.4638,-0.33,0.005,4,1,0,59.66,1
male,prefer_not_to_say,1,0,both,0.4431,0.1294,-0.4948,0.0775,0,0,0,47.42,0
prefer_not_to_say,white,1,0,loans_only,0.4844,0.3602,0.0,0.5905,2,0,0,54.76,0
female,multiracial,1,0,both,0.3052,0.3032,0.0,0.6509,3,0,0,67.04,0
male,black,0,0,both,0.3894,0.2427,0.0,-0.381,2,1,0,72.54,0
male,asian,0,0,both,0.5296,0.2161,-0.2686,0.3847,1,1,0,67.78,0
non_binary,white,0,1,loans_only,0.4402,0.3545,-0.1387,0.0676,2,1,0,39.42,1
male,black,1,1,pell_grant,0.6172,0.1823,-0.8379,0.3031,4,1,0,60.22,1
male,white,1,0,both,0.3935,0.3979,-0.3683,0.2876,2,1,0,66.27,1
male,black,0,0,both,0.2922,0.1741,-0.3785,0.0451,4,1,0,70.27,1
male,white,1,0,pell_grant,0.4073,0.195,-0.463,0.0785,1,0,0,47.42,0
female,black,0,0,both,0.4773,0.3037,-0.0309,-0.137,3,1,0,68.17,1
male,asian,1,0,pell_grant,0.3216,0.1874,-0.1766,0.0696,1,0,0,79.04,0
male,hispanic_latino,0,0,loans_only,0.2513,0.2472,-0.2683,0.285,0,0,0,83.63,0
female,white,0,0,loans_only,0.2203,0.3261,0.0,0.2775,0,1,0,76.45,0
female,white,0,0,loans_only,0.2714,0.0958,-0.2005,-0.2874,2,0,0,65.55,0
female,white,1,0,none,0.4118,0.5885,-0.014,-0.2,1,0,0,43.77,0
female,prefer_not_to_say,1,0,pell_grant,0.1615,0.6817,0.0,-0.1687,3,0,0,71.38,0
female,black,0,0,pell_grant,0.274,0.5896,-0.2085,-0.2087,2,1,0,43.97,1
female,black,0,0,none,0.2164,0.2402,-0.1783,0.0211,0,0,1,83.27,0
female,black,0,0,pell_grant,0.4277,0.2221,-0.238,-0.0699,2,0,0,60.31,0
male,hispanic_latino,1,0,pell_grant,0.4677,0.6358,-0.446,0.1497,1,0,0,46.11,0
female,white,0,0,none,0.5285,0.1167,-0.0657,-0.0515,1,0,1,73.97,0
female,white,0,1,pell_grant,0.443,0.111,-0.0226,-0.1553,1,0,1,49.87,0
female,white,0,0,pell_grant,0.2942,0.4245,-0.1824,0.7515,1,0,0,78.26,0
female,black,0,0,loans_only,0.7067,0.3739,-0.0607,-0.2342,2,0,0,63.35,0
female,asian,1,0,loans_only,0.3581,0.2706,-0.3565,0.1945,3,1,0,48.0,0
prefer_not_to_say,white,0,0,pell_grant,0.3646,0.2113,0.0,0.0673,1,0,0,86.08,0
female,hispanic_latino,1,0,loans_only,0.4634,0.4519,-0.0972,-0.2185,1,0,0,65.5,0
female,hispanic_latino,1,0,loans_only,0.5209,0.1409,-0.3446,0.3928,1,0,0,53.77,0
female,hispanic_latino,1,0,pell_grant,0.2376,0.299,-0.063,0.1741,1,0,1,83.55,0
male,hispanic_latino,1,0,both,0.1162,0.2199,-0.4377,0.7029,1,0,0,65.52,0
female,white,1,0,none,0.6775,0.1575,-0.0295,0.0695,2,0,1,67.96,0
female,hispanic_latino,0,0,both,0.3166,0.1287,0.0,-0.0161,2,0,1,91.84,0
male,black,1,0,pell_grant,0.5994,0.6099,-0.2236,-0.4883,5,1,0,62.74,1
female,white,1,0,none,0.4935,0.2559,0.0,-0.1913,2,1,0,41.32,0
female,hispanic_latino,1,0,none,0.1098,0.4538,-0.46,0.1604,0,0,0,78.37,0
non_binary,white,1,0,none,0.4486,0.2192,-0.1667,-0.1918,0,0,0,31.1,0
prefer_not_to_say,asian,0,0,both,0.6311,0.2765,-0.4687,0.5408,1,0,0,45.24,0
male,multiracial,0,0,none,0.2828,0.3757,-0.1985,0.292,1,0,0,71.38,0
female,hispanic_latino,1,1,both,0.3089,0.467,-0.28,-0.3744,2,0,0,61.3,0
male,white,0,0,pell_grant,0.323,0.1416,-0.3955,-0.0978,4,1,0,48.16,1
male,multiracial,1,0,pell_grant,0.5371,0.1736,-0.6533,-0.0438,4,1,1,46.28,1
male,white,0,0,none,0.7376,0.3756,-0.0303,-0.0219,0,0,0,48.62,0
female,white,1,0,pell_grant,0.3536,0.4843,-0.2493,0.2835,1,0,0,53.6,0
female,white,1,0,none,0.3384,0.2053,-0.0229,0.1736,1,0,0,70.47,0
female,white,0,0,pell_grant,0.2836,0.6703,-0.5081,0.4863,2,1,0,56.43,1
male,asian,0,0,both,0.6307,0.5549,-0.0999,-0.4388,4,1,0,59.77,1
female,white,1,0,none,0.4066,0.2368,-0.5537,-0.0392,1,0,1,71.76,0
female,black,0,0,pell_grant,0.3176,0.4415,-0.0318,-0.183,0,0,0,75.57,0
female,black,1,0,both,0.1983,0.2163,-0.0844,0.4478,3,0,0,51.67,0
female,hispanic_latino,0,0,pell_grant,0.5286,0.177,-0.1829,0.0373,2,0,0,48.28,0
male,white,0,0,both,0.7573,0.3092,-0.3321,0.3364,3,1,0,61.79,1
female,white,0,0,loans_only,0.6255,0.6678,-0.2703,0.0984,3,0,0,56.95,0
female,multiracial,1,0,none,0.3341,0.4438,-0.3524,0.2202,2,0,0,49.67,0
male,white,1,0,loans_only,0.3432,0.231,-0.3159,0.0812,2,0,0,66.3,0
male,white,1,1,pell_grant,0.1823,0.468,-0.0334,-0.0839,4,0,0,69.99,0
male,black,1,0,pell_grant,0.4249,0.2784,0.0,-0.3204,1,0,0,67.58,0
male,hispanic_latino,0,0,pell_grant,0.3279,0.4466,-0.5323,0.6592,1,0,0,56.7,0
female,hispanic_latino,1,0,none,0.3287,0.2693,0.0,0.0866,2,0,0,59.86,0
female,white,0,0,pell_grant,0.2531,0.1376,-0.1317,-0.108,1,1,0,60.89,0
female,white,1,0,loans_only,0.4745,0.3533,-0.3903,-0.0843,6,1,0,50.3,1
male,white,0,0,loans_only,0.3656,0.1764,0.0,-0.0847,4,1,1,46.92,0
male,hispanic_latino,0,0,pell_grant,0.2196,0.277,-0.3191,-0.271,3,1,1,52.98,0
female,prefer_not_to_say,1,0,loans_only,0.3293,0.4314,0.0,0.7323,0,0,0,79.49,0
male,black,1,0,none,0.509,0.1408,-0.321,0.5031,4,1,0,35.37,0
male,hispanic_latino,1,0,pell_grant,0.5917,0.4415,-0.1591,0.0499,3,0,0,66.0,0
non_binary,hispanic_latino,0,0,loans_only,0.5147,0.3769,-0.0397,-0.052,3,0,0,58.2,0
female,black,1,1,pell_grant,0.6,0.138,-0.2925,-0.1817,0,0,0,45.3,0
female,hispanic_latino,0,0,both,0.2456,0.6602,-0.0842,-0.2108,3,0,0,66.32,0
male,asian,0,0,pell_grant,0.63,0.554,-0.1742,-0.2115,2,0,1,67.9,0
male,hispanic_latino,0,0,loans_only,0.3388,0.3143,-0.3831,0.0555,9,0,0,68.42,0
male,white,1,0,pell_grant,0.4291,0.2289,0.0,0.2646,2,1,0,49.93,0
male,hispanic_latino,0,0,loans_only,0.6704,0.8049,-0.3075,-0.1135,3,1,0,57.32,1
female,white,1,0,pell_grant,0.2855,0.5696,0.0,-0.0443,3,1,1,36.99,0
male,hispanic_latino,1,0,loans_only,0.2969,0.4551,-0.6146,-0.1402,3,1,0,53.07,1
female,black,1,0,pell_grant,0.4656,0.3273,0.0,0.2947,1,0,0,97.48,0
female,black,0,0,pell_grant,0.2237,0.4005,-0.3491,0.283,0,0,1,61.33,0
female,white,1,0,loans_only,0.4171,0.4044,0.0,0.1119,0,0,1,88.23,0
female,black,1,0,both,0.5997,0.6102,-0.2774,0.205,4,1,0,63.21,0
female,white,0,0,both,0.1356,0.4637,-0.1709,-0.1899,1,1,0,84.65,1
male,hispanic_latino,1,0,loans_only,0.3333,0.4135,-0.4447,-0.0808,2,0,0,61.31,0
male,white,0,0,none,0.3396,0.3688,-0.3125,0.2417,3,1,0,68.24,0
female,hispanic_latino,0,0,both,0.2828,0.4744,-0.3678,0.0153,1,1,1,59.63,0
female,asian,0,0,none,0.4972,0.4367,-0.0938,0.1933,2,0,0,61.75,0
female,white,0,0,none,0.4524,0.3249,-0.5818,0.347,1,0,0,81.51,0
female,hispanic_latino,0,0,both,0.1175,0.1402,-0.0001,0.1107,1,0,0,88.64,0
female,hispanic_latino,0,0,loans_only,0.3604,0.4269,0.0,0.2277,2,0,0,60.75,0
male,black,0,0,both,0.2442,0.5924,-0.6683,0.3445,1,0,0,58.92,0
male,other,0,1,pell_grant,0.3068,0.2949,-0.3274,0.3684,3,0,1,85.54,0
female,white,0,0,pell_grant,0.2693,0.2156,-0.4263,0.2458,1,1,0,83.78,0
male,white,0,0,none,0.3899,0.418,-0.2076,0.3305,1,1,0,63.04,0
male,hispanic_latino,0,0,none,0.3373,0.2028,0.0,-0.1923,1,0,0,65.81,0
female,hispanic_latino,0,0,none,0.2757,0.1727,-0.2271,0.2834,1,0,0,57.72,0
female,black,1,0,pell_grant,0.3023,0.2172,-0.3998,0.0002,5,0,1,67.53,0
female,black,0,0,both,0.1758,0.473,-0.0364,0.2841,0,0,0,67.77,0
female,black,0,0,both,0.358,0.253,-0.4584,0.1163,0,0,0,64.78,0
male,white,0,1,none,0.3956,0.3296,-0.2407,0.379,1,0,0,96.06,0
female,white,1,0,loans_only,0.4858,0.4007,-0.1598,0.0436,1,0,0,72.58,0
female,multiracial,0,0,pell_grant,0.1829,0.3733,-0.4628,0.405,3,0,0,88.49,0
female,white,0,0,loans_only,0.6703,0.2973,-0.0802,-0.1776,3,0,0,76.06,1
female,hispanic_latino,0,0,none,0.3778,0.2166,-0.4155,-0.031,3,1,0,76.79,1
male,hispanic_latino,1,0,pell_grant,0.3882,0.3907,-0.5134,0.4512,0,0,0,76.43,0
female,white,0,0,both,0.4575,0.3867,0.0,0.0572,3,1,0,49.41,0
male,black,0,0,loans_only,0.1674,0.3484,-0.097,-0.5384,1,1,1,34.11,0
female,white,0,0,pell_grant,0.3026,0.3872,-0.2078,0.2831,3,0,0,59.96,0
female,pacific_islander,1,0,pell_grant,0.4777,0.1405,-0.288,-0.0764,5,0,0,41.5,0
female,hispanic_latino,0,0,loans_only,0.4124,0.2336,-0.1794,0.1733,3,1,0,53.34,0
male,white,0,0,pell_grant,0.1973,0.3839,-0.3716,0.2456,2,0,1,78.98,0
female,black,1,0,both,0.3454,0.1645,-0.15,0.6527,1,0,0,98.1,0
male,asian,0,0,none,0.4468,0.2738,-0.3107,0.2593,0,0,0,62.49,0
female,white,0,0,loans_only,0.4673,0.1442,-0.2252,0.2581,4,0,0,55.84,0
male,white,1,0,none,0.3439,0.3862,0.0,0.2334,2,0,0,64.68,0
male,hispanic_latino,1,0,pell_grant,0.5622,0.2936,-0.2012,-0.123,6,1,0,78.15,1
male,hispanic_latino,1,0,none,0.1697,0.3459,-0.1806,-0.1799,1,0,0,63.01,0
female,white,0,0,pell_grant,0.5622,0.6118,-0.5211,-0.1398,3,0,0,62.84,1
female,hispanic_latino,0,0,loans_only,0.554,0.5316,-0.2758,-0.1456,5,1,0,66.5,1
male,hispanic_latino,0,0,pell_grant,0.5028,0.4081,-0.2881,-0.1131,4,1,0,62.14,1
male,asian,1,1,none,0.2298,0.259,0.0,-0.4276,0,1,0,79.84,1
female,black,0,0,both,0.3253,0.2724,-0.3279,0.0063,0,0,0,68.4,0
female,white,0,0,pell_grant,0.2735,0.2783,-0.336,0.3819,0,0,0,71.2,0
female,black,0,0,pell_grant,0.5157,0.2153,-0.1761,0.3731,1,0,0,75.1,0
female,hispanic_latino,0,0,loans_only,0.2524,0.4309,-0.2793,-0.1676,4,1,0,70.92,1
female,white,0,0,none,0.4056,0.1601,-0.1483,0.2068,0,0,0,63.01,0
female,white,0,0,none,0.1982,0.3978,-0.2967,-0.1595,0,0,0,66.43,0
female,black,1,0,none,0.1245,0.3004,-0.0832,0.0322,2,0,0,88.33,0
male,asian,0,0,none,0.3955,0.215,-0.4111,-0.2644,1,0,0,50.9,1
male,white,0,0,pell_grant,0.248,0.6039,-0.2483,0.3652,3,0,0,52.92,0
male,white,1,0,none,0.369,0.3018,-0.1686,-0.5408,0,0,0,77.68,0
female,hispanic_latino,0,0,loans_only,0.461,0.2666,-0.248,0.2431,4,1,0,61.76,0
male,pacific_islander,1,0,both,0.121,0.4072,-0.3202,-0.0984,2,0,0,57.13,0
female,hispanic_latino,0,0,none,0.3634,0.471,0.0,0.0874,1,0,0,66.13,0
male,white,0,0,both,0.8471,0.397,-0.2575,-0.1673,4,1,1,64.86,1
female,asian,0,0,loans_only,0.7336,0.3676,0.0,-0.2877,0,0,0,74.3,1
female,hispanic_latino,0,0,pell_grant,0.2748,0.215,-0.2082,0.3646,3,0,1,72.88,0
male,hispanic_latino,0,0,pell_grant,0.2462,0.2688,-0.4099,-0.0987,3,1,0,65.0,0
female,white,0,1,loans_only,0.4291,0.2989,0.0,0.021,2,1,0,58.39,0
male,white,0,0,loans_only,0.3892,0.3054,-0.1733,0.1327,2,0,0,75.31,0
male,hispanic_latino,0,0,none,0.7458,0.5117,-0.3522,0.0962,1,0,0,48.85,0
female,black,0,0,both,0.4003,0.1391,-0.1502,-0.224,1,1,0,62.62,0
female,black,0,0,none,0.2893,0.0887,-0.2131,0.3452,2,0,0,62.34,0
male,multiracial,0,0,loans_only,0.3521,0.1106,0.0,0.1242,1,0,0,47.87,0
male,hispanic_latino,0,0,none,0.1027,0.5751,-0.2835,0.1708,2,0,0,65.92,0
male,hispanic_latino,0,0,none,0.4433,0.1164,0.0,0.149,3,0,0,57.58,0
female,hispanic_latino,0,0,none,0.2317,0.4231,-0.1895,-0.4511,2,0,0,60.69,0
male,white,0,0,loans_only,0.0903,0.2725,-0.2682,-0.0023,1,0,0,60.59,0
female,white,0,0,none,0.2877,0.3216,-0.3951,0.277,2,1,0,41.52,0
female,asian,0,0,loans_only,0.6864,0.3899,-0.1617,0.2383,2,0,0,71.91,0
male,white,0,0,pell_grant,0.281,0.2043,-0.2398,-0.5558,2,1,0,52.6,1
female,other,0,0,none,0.1139,0.1377,0.0,0.7246,0,0,0,48.34,0
female,asian,0,0,none,0.3722,0.4317,-0.398,-0.022,3,0,0,69.41,0
female,white,0,0,pell_grant,0.3416,0.4479,-0.0758,0.3254,0,1,0,52.72,0
male,white,0,0,pell_grant,0.6348,0.2922,0.0,0.0896,4,1,1,51.77,0
male,black,0,0,pell_grant,0.4465,0.2644,0.0,0.0902,2,0,0,62.99,0
non_binary,hispanic_latino,1,0,none,0.244,0.2802,-0.439,0.0917,3,0,0,41.05,0
female,hispanic_latino,1,0,both,0.4932,0.3263,0.0,0.1821,4,1,0,57.9,0
female,white,0,0,loans_only,0.4402,0.1068,-0.0927,0.2778,1,0,0,63.84,0
male,asian,1,0,none,0.4292,0.1583,-0.1748,-0.054,2,0,0,62.64,0
female,hispanic_latino,0,0,both,0.2697,0.2467,-0.2596,0.0509,3,1,0,90.01,0
female,hispanic_latino,1,0,both,0.3639,0.6533,-0.1707,-0.0268,3,1,0,70.53,1
female,prefer_not_to_say,1,0,pell_grant,0.4667,0.298,-0.6163,0.0573,3,0,0,75.0,0
male,black,0,0,both,0.5062,0.381,-0.1697,0.281,3,1,0,71.69,1
male,hispanic_latino,0,0,loans_only,0.3705,0.1724,0.0,0.2743,2,1,0,72.41,0
female,asian,1,0,both,0.5792,0.564,-0.3121,-0.1053,2,1,0,32.77,1
female,prefer_not_to_say,1,0,none,0.3663,0.1,-0.4703,-0.5746,3,0,0,59.84,1
male,black,0,0,pell_grant,0.6619,0.3835,0.0,0.2596,1,0,0,92.1,0
male,black,0,0,loans_only,0.3692,0.4429,-0.3916,-0.0736,3,0,0,73.05,1
female,white,1,0,none,0.4172,0.4175,0.0,0.2781,5,1,0,72.18,0
female,asian,1,0,loans_only,0.4616,0.2117,0.0,0.2015,2,0,0,66.47,0
male,asian,1,0,loans_only,0.1686,0.4304,-0.1718,0.0748,2,1,0,50.58,0
male,hispanic_latino,0,0,none,0.628,0.262,0.0,0.1019,4,0,0,61.21,0
male,hispanic_latino,0,0,both,0.3379,0.2301,-0.4212,-0.1767,2,0,0,72.38,0
male,hispanic_latino,0,0,pell_grant,0.1548,0.2019,-0.4146,0.3126,1,0,0,79.26,0
male,hispanic_latino,0,0,none,0.2393,0.1096,-0.5065,0.0464,3,0,0,78.3,0
female,white,0,0,none,0.2506,0.2101,-0.2839,0.3805,2,0,0,79.48,0
female,hispanic_latino,1,0,none,0.4016,0.4418,-0.2486,0.0638,1,0,0,98.19,1
female,white,0,0,none,0.5396,0.3289,0.0,0.1037,2,0,0,68.69,0
male,hispanic_latino,1,0,none,0.2062,0.5331,0.0,-0.3627,1,0,0,71.18,0
female,multiracial,0,0,none,0.485,0.2131,-0.0864,-0.2233,0,0,0,74.45,0
female,white,0,0,none,0.1863,0.3376,-0.2139,0.0198,2,0,0,48.26,0
female,other,0,0,loans_only,0.5954,0.1851,0.0,0.4321,3,1,0,65.21,0
male,hispanic_latino,0,0,loans_only,0.2127,0.3095,-0.3661,0.3906,1,0,0,77.59,0
male,multiracial,0,0,both,0.1755,0.1473,0.0,0.0843,0,0,1,77.34,0
female,white,0,0,none,0.1924,0.1152,-0.3395,-0.1919,2,0,0,40.6,0
female,white,0,0,pell_grant,0.3493,0.376,-0.1306,-0.0836,0,1,0,48.98,0
male,hispanic_latino,1,0,pell_grant,0.3664,0.442,-0.1892,0.2863,1,0,0,72.4,0
female,hispanic_latino,1,0,pell_grant,0.4436,0.2071,-0.5724,-0.0297,3,0,0,69.11,0
male,black,0,0,both,0.0943,0.1852,0.0,0.0901,4,0,1,64.23,0
female,hispanic_latino,0,0,both,0.1725,0.2112,0.0,0.0588,3,1,0,64.6,0
male,hispanic_latino,0,0,both,0.5198,0.3266,0.0,0.0279,2,1,0,65.24,1
female,multiracial,1,0,pell_grant,0.5569,0.2834,-0.0223,0.0114,3,1,0,77.37,1
male,white,0,0,none,0.4027,0.289,-0.1082,0.0524,0,0,0,66.83,0
female,white,1,0,both,0.427,0.5339,0.0,0.0814,0,0,0,84.96,0
female,black,0,0,none,0.5529,0.1102,-0.4363,0.5961,1,0,0,50.13,0
male,white,1,0,loans_only,0.114,0.5135,-0.0877,-0.2771,0,0,0,56.26,0
female,hispanic_latino,0,0,both,0.1792,0.2184,-0.6181,-0.024,1,0,0,64.82,0
male,hispanic_latino,0,0,none,0.3158,0.1873,-0.3297,0.3815,0,0,0,78.25,0
male,white,0,0,none,0.3878,0.4004,0.0,0.2816,1,0,0,81.81,0
male,white,0,0,none,0.1428,0.1569,-0.1635,-0.2572,2,0,0,60.14,0
male,white,0,0,both,0.5184,0.2984,0.0,0.1326,5,1,1,48.99,0
female,white,0,0,pell_grant,0.4093,0.1111,0.0,0.0528,0,0,0,63.73,0
male,white,1,1,pell_grant,0.1941,0.3231,-0.1844,0.0333,2,0,0,69.05,0
female,white,0,0,both,0.3041,0.3599,-0.1334,-0.0984,1,1,0,57.42,1
female,black,0,0,both,0.456,0.2851,-0.2892,-0.2164,0,1,0,81.08,1
male,asian,1,0,loans_only,0.5536,0.224,-0.4822,-0.2033,4,1,0,51.04,1
female,white,1,0,loans_only,0.3119,0.7871,-0.4475,-0.3338,4,0,1,46.13,0
female,hispanic_latino,0,0,none,0.5792,0.2314,-0.2896,0.1871,0,0,1,56.78,0
female,white,1,0,none,0.3448,0.3547,-0.3527,-0.3173,3,0,0,61.76,0
female,white,1,0,none,0.3593,0.6056,-0.3621,0.0054,1,0,0,75.64,0
male,white,0,1,both,0.1614,0.1934,-0.5881,-0.1915,2,1,0,78.49,1
female,hispanic_latino,0,0,none,0.2812,0.5518,-0.5003,0.324,4,1,0,50.31,1
female,white,1,0,both,0.2956,0.17,-0.0243,-0.4358,1,0,0,71.25,0
female,asian,0,0,loans_only,0.4063,0.1892,-0.5404,0.0069,1,1,0,66.78,1
female,black,0,0,loans_only,0.4055,0.4259,-0.1347,-0.2956,1,0,0,73.55,0
female,black,1,0,none,0.3658,0.1893,-0.2763,0.1675,4,0,0,76.91,0
female,asian,1,0,both,0.4052,0.4028,-0.0447,-0.0145,5,1,0,65.06,1
male,white,1,0,loans_only,0.1534,0.1993,-0.1054,-0.0358,3,0,0,90.93,0
male,hispanic_latino,0,0,none,0.1672,0.2983,0.0,0.1029,2,0,0,61.11,0
female,white,0,0,none,0.6851,0.3434,-0.0471,-0.2333,0,1,0,61.18,1
female,hispanic_latino,0,0,pell_grant,0.6305,0.2875,-0.033,0.4176,1,1,0,86.78,1
female,white,0,0,pell_grant,0.2237,0.3729,-0.3247,0.0747,1,0,0,68.36,0
female,white,1,0,none,0.346,0.269,-0.1782,-0.2071,3,1,0,77.14,1
female,black,0,0,pell_grant,0.4875,0.1874,0.0,0.0665,2,0,0,51.77,0
male,white,0,0,pell_grant,0.2517,0.6596,-0.09,0.023,1,1,0,77.21,1
male,white,0,0,pell_grant,0.4083,0.5028,-0.2316,-0.0714,1,1,1,44.17,0
female,asian,1,0,loans_only,0.6144,0.1061,-0.122,-0.0651,7,1,0,32.19,0
female,white,0,0,pell_grant,0.6398,0.2068,-0.124,0.3964,0,0,0,58.77,0
male,white,0,0,none,0.4777,0.3776,-0.1885,0.3576,1,0,0,72.16,0
male,white,0,0,none,0.302,0.2737,0.0,-0.1946,3,1,0,68.67,1
female,hispanic_latino,1,0,loans_only,0.2122,0.2614,-0.3958,0.0426,4,0,0,77.32,0
male,black,1,0,pell_grant,0.3774,0.4153,0.0,-0.1838,1,0,0,73.11,0
female,asian,0,0,none,0.5766,0.1748,-0.1425,0.0986,0,0,0,56.88,0
male,black,1,0,pell_grant,0.4562,0.1017,-0.2475,0.1116,1,0,0,54.86,0
female,white,0,0,pell_grant,0.3066,0.3111,-0.2568,0.1335,4,1,0,72.97,1
male,asian,1,0,none,0.1712,0.6394,-0.102,0.0056,1,0,0,68.31,0
female,black,0,0,both,0.6638,0.5494,-0.1312,-0.4185,1,0,0,70.91,1
female,asian,1,1,none,0.5307,0.2221,-0.04,-0.4346,5,0,0,40.1,0
male,white,0,0,loans_only,0.5683,0.2066,0.0,0.2677,2,0,0,62.34,0
male,hispanic_latino,1,0,loans_only,0.2431,0.1717,0.0,0.353,4,0,0,72.53,0
male,white,1,0,loans_only,0.1934,0.3614,-0.147,-0.0804,2,0,0,60.89,0
female,hispanic_latino,1,0,both,0.4207,0.3488,-0.1365,-0.0601,1,0,0,63.16,0
male,asian,0,0,none,0.1515,0.2298,-0.33,0.1543,4,0,0,79.59,0
